ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
8587,28.0,167.0,62.0,2016,Diving Women's Platform,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8723,27.0,175.0,79.0,1960,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8723,27.0,175.0,79.0,1960,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,24.0,170.0,59.0,2012,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
8969,28.0,170.0,59.0,2016,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9134,17.0,178.0,66.0,1972,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
9134,17.0,178.0,66.0,1972,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0
9134,20.0,178.0,66.0,1976,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,6.0,1.0,3.0,2.0
9226,17.0,165.0,54.0,1972,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
9226,21.0,165.0,54.0,1976,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
9226,21.0,165.0,54.0,1976,Diving Women's Platform,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0
9275,18.0,170.0,73.0,1984,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9275,22.0,170.0,73.0,1988,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0
9275,22.0,170.0,73.0,1988,Diving Men's Platform,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0
9275,26.0,170.0,73.0,1992,Diving Men's Springboard,0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
9275,30.0,170.0,73.0,1996,Diving Men's Springboard,0,1,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0
9297,21.0,163.0,64.0,2016,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
9643,24.0,150.0,43.0,2012,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
10019,27.0,175.0,68.0,2012,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0
10019,31.0,175.0,68.0,2016,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
10048,23.0,155.0,48.0,2012,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
10048,27.0,155.0,48.0,2016,Diving Women's Platform,1,0,1,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10117,19.0,160.0,50.0,2008,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
10117,23.0,160.0,50.0,2012,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
10751,20.0,157.0,53.0,1984,Diving Women's Springboard,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11030,22.0,171.0,70.0,2004,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0
11030,26.0,171.0,70.0,2008,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,3.0,1.0,0.0,6.0,4.0,1.0,1.0
