ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
476,20.0,168.0,54.0,2000,"Wrestling Men's Bantamweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
514,25.0,191.0,84.0,2000,"Wrestling Men's Middleweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,29.0,191.0,84.0,2004,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0
514,33.0,191.0,84.0,2008,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
564,20.0,160.0,54.0,1976,"Wrestling Men's Flyweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
573,24.0,174.0,68.0,1988,"Wrestling Men's Lightweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
582,22.0,168.0,68.0,1980,"Wrestling Men's Lightweight, Freestyle",0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
619,20.0,170.0,62.0,1980,"Wrestling Men's Featherweight, Freestyle",0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,19.0,158.0,52.0,1984,"Wrestling Men's Flyweight, Greco-Roman",0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,22.0,165.0,64.0,1984,"Wrestling Men's Featherweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
687,23.0,184.0,84.0,2008,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
687,27.0,184.0,84.0,2012,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
700,26.0,173.0,74.0,2004,"Wrestling Men's Middleweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
721,24.0,172.0,69.0,2016,"Wrestling Women's Light-Heavyweight, Freestyle",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
