ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
657,25.0,165.0,68.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
754,21.0,187.0,81.0,1984,"Cycling Men's 1,000 metres Time Trial",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
853,22.0,177.0,68.0,1980,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,25.0,171.0,65.0,1960,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,23.0,172.0,62.0,1960,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,25.0,177.0,65.0,1960,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,22.0,168.0,57.0,2016,"Cycling Women's Road Race, Individual",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,2.0,2.0,1.0,10.0,3.0,3.0,4.0
1050,24.0,175.0,75.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1056,33.0,182.0,68.0,2008,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0
1058,22.0,178.0,67.0,1992,Cycling Men's Points Race,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
1073,26.0,175.0,74.0,1984,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,37.0,172.0,69.0,1992,"Cycling Men's Individual Pursuit, 4,000 metres",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,25.0,180.0,69.0,2000,"Cycling Men's Mountainbike, Cross-Country",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
1210,22.0,170.0,59.0,1984,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,22.0,175.0,62.0,1988,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,26.0,173.0,64.0,1996,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
1327,29.0,175.0,69.0,1992,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,21.0,146.0,57.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1519,23.0,180.0,66.0,2016,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,0.0,2.0,0.0,6.0,1.0,4.0,1.0
1576,23.0,162.0,56.0,1964,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,24.0,178.0,67.0,2012,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,3.0,1.0,2.0,0.0,10.0,4.0,3.0,3.0
